net,length_um
net800,11.68µm
clknet_0_net266,11.66µm
clknet_1_0__leaf_net541,11.62µm
net423,11.59µm
clknet_0_net901,11.58µm
clknet_1_0__leaf_net157,11.54µm
clknet_1_1__leaf_net163,11.48µm
net278,11.46µm
clknet_1_1__leaf_net421,11.46µm
clknet_1_1__leaf_net427,11.46µm
net163,11.4µm
clknet_1_0__leaf_net264,11.4µm
net962,11.37µm
net23,11.3µm
net581,11.28µm
clknet_0_net788,11.28µm
clknet_0_net326,11.28µm
clknet_1_1__leaf_net280,11.28µm
clknet_1_1__leaf_net655,11.24µm
net713,11.225µm
net505,11.2µm
net209,11.16µm
net282,11.16µm
net961,11.12µm
in39,11.09µm
clknet_1_0__leaf_net146,11.09µm
net161,11.08µm
net260,11.025µm
net640,11µm
net825,10.96µm
net955,10.96µm
net555,10.92µm
in2,10.91µm
clknet_1_1__leaf_net806,10.9µm
net587,10.88µm
net852,10.88µm
clknet_0_net144,10.88µm
clknet_1_0__leaf_net418,10.86µm
net626,10.82µm
clknet_1_1__leaf_net131,10.82µm
net465,10.78µm
net610,10.78µm
net258,10.74µm
net300,10.74µm
clknet_1_0__leaf_net98,10.71µm
net380,10.7µm
net306,10.66µm
clknet_1_1__leaf_net418,10.64µm
net500,10.62µm
net676,10.62µm
net116,10.6µm
net146,10.58µm
clknet_1_1__leaf_net285,10.58µm
net670,10.5µm
net165,10.44µm
net249,10.44µm
net796,10.44µm
net457,10.4µm
net527,10.4µm
clknet_1_1__leaf_net187,10.4µm
clknet_1_1__leaf_net431,10.4µm
net232,10.34µm
net73,10.32µm
net854,10.32µm
net878,10.32µm
net611,10.28µm
net831,10.28µm
clknet_1_1__leaf_net257,10.28µm
net28,10.26µm
net524,10.24µm
net867,10.24µm
net139,10.22µm
net164,10.2µm
net885,10.2µm
clknet_1_1__leaf_net807,10.2µm
net576,10.18µm
net71,10.17µm
net222,10.165µm
net646,10.16µm
net489,10.12µm
net732,10.09µm
net530,10.08µm
in19,9.99µm
net354,9.98µm
clknet_1_0__leaf_net186,9.98µm
net943,9.96µm
net771,9.94µm
net462,9.86µm
net693,9.86µm
net110,9.8µm
net428,9.78µm
net479,9.78µm
net515,9.78µm
net412,9.75µm
net375,9.74µm
net438,9.66µm
net969,9.66µm
in14,9.65µm
in8,9.64µm
out56,9.64µm
in37,9.63µm
net761,9.52µm
net817,9.5µm
net659,9.48µm
net707,9.44µm
clknet_0_net405,9.44µm
net559,9.4µm
net58,9.4µm
clknet_1_1__leaf_net770,9.4µm
clknet_1_1__leaf_net97,9.4µm
clknet_1_0__leaf_net421,9.24µm
net619,9.22µm
net398,9.2µm
clknet_1_0__leaf_net430,9.2µm
net113,9.18µm
out17,9.17µm
net795,9.12µm
net313,9.08µm
net520,9.06µm
net864,9.04µm
net233,9.02µm
net813,9.02µm
clknet_1_1__leaf_net401,8.96µm
net708,8.945µm
in58,8.93µm
net201,8.86µm
in32,8.84µm
clknet_1_1__leaf_net98,8.84µm
net162,8.82µm
net254,8.8µm
out52,8.72µm
out59,8.72µm
net9,8.7µm
net96,8.6µm
net134,8.56µm
net762,8.53µm
net433,8.52µm
clknet_1_1__leaf_net121,8.52µm
clknet_1_0__leaf_net404,8.5µm
clknet_1_1__leaf_net905,8.5µm
net203,8.48µm
clknet_1_1__leaf_net790,8.48µm
net230,8.4µm
net806,8.4µm
net220,8.38µm
in57,8.37µm
clknet_1_1__leaf_net898,8.32µm
net893,8.28µm
clknet_1_0__leaf_net901,8.28µm
net592,8.24µm
clknet_0_net896,8.22µm
net712,8.205µm
net938,8.185µm
net876,8.16µm
clknet_1_0__leaf_net431,8.16µm
clknet_1_1__leaf_net409,8.16µm
net283,8.15µm
net510,8.14µm
clknet_0_net134,8.14µm
net95,8.14µm
clknet_1_0__leaf_net207,8.13µm
net725,8.06µm
in13,8.05µm
net741,8.02µm
net97,8.02µm
net235,7.94µm
net463,7.94µm
net694,7.94µm
in20,7.93µm
net701,7.86µm
net160,7.84µm
clknet_1_1__leaf_net200,7.82µm
in34,7.81µm
in43,7.79µm
net934,7.75µm
net205,7.74µm
net654,7.74µm
net678,7.74µm
in11,7.71µm
in16,7.69µm
in17,7.69µm
in28,7.69µm
in29,7.69µm
in36,7.69µm
in48,7.69µm
in60,7.69µm
net178,7.68µm
net62,7.66µm
in4,7.64µm
net641,7.64µm
net845,7.64µm
net531,7.6µm
net690,7.6µm
net863,7.6µm
clknet_1_0__leaf_net401,7.6µm
net957,7.6µm
net46,7.56µm
clknet_1_1__leaf_net902,7.56µm
net733,7.52µm
net541,7.5µm
net374,7.42µm
clknet_1_0__leaf_net528,7.4µm
in27,7.37µm
in49,7.37µm
net256,7.37µm
in10,7.35µm
in15,7.35µm
in31,7.35µm
in45,7.35µm
in61,7.35µm
net117,7.3µm
net782,7.26µm
net879,7.22µm
net948,7.2µm
net734,7.18µm
net834,7.18µm
net682,7.17µm
in53,7.13µm
net700,7.105µm
net674,7.1µm
in24,7.01µm
in33,7.01µm
in46,7.01µm
in7,7.01µm
net699,7.01µm
out4,6.99µm
net67,6.96µm
clknet_1_1__leaf_net182,6.94µm
net624,6.925µm
clknet_1_1__leaf_net240,6.86µm
net954,6.8µm
in21,6.79µm
net865,6.765µm
net265,6.74µm
net627,6.74µm
net647,6.72µm
net816,6.72µm
in23,6.67µm
in47,6.67µm
in50,6.67µm
in3,6.65µm
net600,6.645µm
net512,6.64µm
clknet_1_0__leaf_net808,6.64µm
net960,6.64µm
net369,6.63µm
clknet_1_0__leaf_net902,6.6µm
in35,6.57µm
net112,6.54µm
net628,6.54µm
net844,6.52µm
clknet_1_0__leaf_net402,6.5µm
in5,6.43µm
out0,6.43µm
net717,6.39µm
in26,6.33µm
in44,6.33µm
in55,6.33µm
net208,6.3µm
net251,6.3µm
net276,6.28µm
clknet_1_0__leaf_net433,6.28µm
net55,6.2µm
net683,6.2µm
clknet_1_0__leaf_net646,6.14µm
in9,6.11µm
in0,5.99µm
in42,5.99µm
in54,5.99µm
in56,5.99µm
in6,5.99µm
in40,5.97µm
net349,5.94µm
net677,5.94µm
net399,5.92µm
clknet_1_1__leaf_net723,5.91µm
net215,5.9µm
net366,5.84µm
net877,5.84µm
net432,5.78µm
out18,5.75µm
net720,5.72µm
net695,5.68µm
net768,5.68µm
clknet_1_1__leaf_net207,5.68µm
net958,5.68µm
in1,5.65µm
in12,5.65µm
in22,5.65µm
in25,5.65µm
in41,5.65µm
net458,5.6µm
net862,5.6µm
clknet_1_0__leaf_net788,5.5µm
net16,5.48µm
net859,5.44µm
net709,5.38µm
net47,5.34µm
clknet_1_1__leaf_net316,5.34µm
in38,5.31µm
in51,5.31µm
in52,5.31µm
in59,5.31µm
out34,5.29µm
net821,5.28µm
net966,5.26µm
net738,5.22µm
clknet_1_1__leaf_net105,5.16µm
net373,5.12µm
net523,5.1µm
out2,5.07µm
out61,5.07µm
out9,5.07µm
net814,5.06µm
net115,5.045µm
net662,5.04µm
net104,5.02µm
net636,5.02µm
net681,4.9µm
clknet_1_0__leaf_net407,4.9µm
net19,4.88µm
net252,4.88µm
net871,4.88µm
clknet_1_0__leaf_net96,4.88µm
net558,4.82µm
out11,4.73µm
net554,4.7µm
clknet_1_0__leaf_net428,4.7µm
net320,4.7µm
net105,4.68µm
net135,4.68µm
net156,4.66µm
net936,4.6µm
net294,4.58µm
net121,4.56µm
net572,4.56µm
net941,4.48µm
net953,4.46µm
net60,4.44µm
net672,4.44µm
net598,4.42µm
net838,4.42µm
net945,4.42µm
out14,4.39µm
out16,4.39µm
out25,4.39µm
out40,4.39µm
net350,4.34µm
net783,4.34µm
net903,4.34µm
net259,4.24µm
net466,4.24µm
clknet_1_1__leaf_net103,4.24µm
net207,4.12µm
net100,4.1µm
net138,4.1µm
net140,4.07µm
net740,4µm
net823,4µm
out30,3.93µm
out38,3.93µm
out43,3.93µm
net394,3.885µm
net968,3.88µm
net18,3.74µm
net195,3.68µm
net793,3.68µm
net533,3.525µm
net853,3.47µm
net376,3.42µm
net669,3.42µm
net703,3.42µm
net754,3.42µm
net965,3.42µm
net710,3.3µm
net755,3.3µm
net253,3.1µm
net372,3.1µm
net668,3.1µm
net942,3.1µm
net231,3.08µm
net436,3.08µm
net488,3.08µm
net49,3.08µm
net809,3.08µm
clknet_1_0__leaf_net463,3.08µm
net970,3.08µm
net973,3.03µm
clknet_1_0__leaf_net429,2.96µm
clknet_1_1__leaf_net125,2.96µm
net857,2.76µm
clknet_1_1__leaf_net144,2.76µm
net157,2.74µm
net971,2.74µm
net935,2.73µm
net37,2.72µm
net706,2.695µm
net574,2.62µm
net648,2.62µm
net666,2.62µm
net820,2.62µm
net837,2.62µm
net902,2.62µm
net437,2.55µm
net284,2.5µm
net667,2.5µm
clknet_1_1__leaf_net104,2.5µm
net643,2.4µm
net951,2.4µm
net705,2.38µm
clknet_1_1__leaf_net897,2.38µm
clknet_1_0__leaf_net187,2.38µm
clknet_1_1__leaf_net122,2.38µm
net429,2.3µm
net404,2.28µm
net724,2.28µm
net609,2.205µm
net24,2.18µm
net513,2.18µm
net849,2.18µm
net671,2.16µm
net715,2.16µm
net848,2.16µm
net875,2.16µm
net509,2.13µm
net702,2.07µm
net292,2.04µm
clknet_1_1__leaf_net414,2.04µm
net937,1.94µm
net92,1.93µm
net661,1.915µm
net402,1.84µm
net595,1.82µm
net692,1.7µm
clknet_1_1__leaf_net271,1.7µm
clknet_1_0__leaf_net723,1.7µm
net940,1.7µm
net963,1.7µm
net339,1.48µm
net691,1.36µm
net775,1.36µm
net625,1.26µm
net949,1.095µm
net959,1.02µm
net40,0.73µm
net128,0.46µm
net956,0.46µm
