net,length_um
net938,5.34µm
in25,5.31µm
in30,5.31µm
out23,5.29µm
net272,5.26µm
net153,5.24µm
net284,5.22µm
net236,5.16µm
net498,5.16µm
clknet_1_1__leaf_net127,5.155µm
net345,5.14µm
clknet_1_1__leaf_net255,5.1µm
clknet_1_0__leaf_net238,5.1µm
out27,5.07µm
out3,5.07µm
out34,5.07µm
out43,5.07µm
net441,5.06µm
net455,5.06µm
net926,5.02µm
net717,5µm
net44,4.975µm
net581,4.94µm
clknet_1_0__leaf_net375,4.925µm
net326,4.92µm
net411,4.92µm
net721,4.92µm
net741,4.92µm
net169,4.88µm
clknet_1_1__leaf_net366,4.88µm
net971,4.88µm
net975,4.88µm
net368,4.825µm
clknet_1_0__leaf_net683,4.81µm
net656,4.805µm
net629,4.76µm
out35,4.73µm
out51,4.73µm
out52,4.73µm
net630,4.7µm
net362,4.68µm
clknet_1_1__leaf_net629,4.68µm
out18,4.61µm
out21,4.61µm
out33,4.61µm
out37,4.61µm
out48,4.61µm
net962,4.58µm
net716,4.53µm
net695,4.46µm
net920,4.42µm
out1,4.39µm
out20,4.39µm
out29,4.39µm
out44,4.39µm
out46,4.39µm
out49,4.39µm
out53,4.39µm
out55,4.39µm
out58,4.39µm
out6,4.39µm
net154,4.34µm
net179,4.34µm
net731,4.34µm
net854,4.34µm
out28,4.27µm
net409,4.22µm
clknet_1_0__leaf_net525,4.2µm
net701,4.08µm
clknet_1_1__leaf_net300,4.08µm
net157,4µm
net186,4µm
net331,4µm
net386,4µm
net688,4µm
net711,4µm
out36,3.93µm
out38,3.93µm
out61,3.93µm
net360,3.91µm
net508,3.88µm
net733,3.88µm
net303,3.76µm
net380,3.76µm
net199,3.665µm
net103,3.64µm
net523,3.56µm
net343,3.54µm
net492,3.54µm
net571,3.54µm
net700,3.54µm
clknet_1_0__leaf_net129,3.54µm
net341,3.42µm
net977,3.22µm
net151,3.2µm
clknet_1_1__leaf_net845,3.18µm
net554,3.1µm
net599,3.08µm
net682,3.08µm
net728,3.08µm
net961,3.08µm
net945,3.06µm
net302,3.045µm
net458,2.965µm
net340,2.86µm
net950,2.84µm
net167,2.76µm
net519,2.76µm
net637,2.76µm
net162,2.74µm
net953,2.74µm
net42,2.64µm
net560,2.64µm
net963,2.62µm
net285,2.595µm
net980,2.595µm
net723,2.57µm
clknet_1_1__leaf_net267,2.55µm
net56,2.5µm
net959,2.5µm
net954,2.38µm
net390,2.3µm
net788,2.3µm
net958,2.3µm
net739,2.28µm
net289,2.16µm
net357,2.16µm
net636,2.16µm
net792,2.16µm
clknet_1_1__leaf_net268,2.16µm
net974,2.16µm
net943,2.09µm
net972,2.075µm
net622,2.04µm
net657,2.04µm
net726,2.04µm
clknet_1_1__leaf_net251,2.04µm
net968,2.01µm
net389,1.94µm
net226,1.84µm
net278,1.84µm
net495,1.84µm
clknet_1_1__leaf_net378,1.84µm
net646,1.72µm
net165,1.71µm
net276,1.7µm
net329,1.7µm
net627,1.7µm
net687,1.7µm
net916,1.7µm
net385,1.685µm
net663,1.65µm
net984,1.38µm
net146,0.8µm
net509,0.8µm
net382,0.46µm
net702,0.39µm
