net,length_um
net1054,5.34µm
out40,5.29µm
out61,5.29µm
net523,5.265µm
net35,5.26µm
net735,5.26µm
clknet_1_0__leaf_net993,5.26µm
net370,5.22µm
net594,5.22µm
net699,5.22µm
clknet_1_0__leaf_net536,5.22µm
net473,5.14µm
net746,5.14µm
clknet_1_1__leaf_net993,5.1µm
out0,5.07µm
out23,5.07µm
out3,5.07µm
out32,5.07µm
out33,5.07µm
out36,5.07µm
out37,5.07µm
out43,5.07µm
out47,5.07µm
out58,5.07µm
out7,5.07µm
net134,5.045µm
net1068,4.99µm
net118,4.9µm
net1047,4.88µm
net252,4.88µm
net349,4.88µm
clknet_1_0__leaf_net140,4.82µm
net53,4.8µm
net158,4.76µm
clknet_1_0__leaf_net430,4.76µm
net1083,4.76µm
out13,4.73µm
out20,4.73µm
out27,4.73µm
out46,4.73µm
net288,4.705µm
net225,4.7µm
net328,4.6µm
net378,4.58µm
net104,4.54µm
net643,4.48µm
net279,4.46µm
net390,4.46µm
clknet_1_0__leaf_net425,4.46µm
clknet_1_1__leaf_net24,4.46µm
net182,4.42µm
net621,4.42µm
net645,4.42µm
out12,4.39µm
out14,4.39µm
out24,4.39µm
out29,4.39µm
out35,4.39µm
out45,4.39µm
out49,4.39µm
out57,4.39µm
out8,4.39µm
net1053,4.34µm
out48,4.27µm
net550,4.14µm
net592,4.065µm
net327,4.045µm
net325,4µm
net414,4µm
net57,4µm
net697,4µm
net706,4µm
net474,3.965µm
out1,3.93µm
out17,3.93µm
out39,3.93µm
net570,3.9µm
net722,3.88µm
net486,3.78µm
net1080,3.68µm
net343,3.66µm
net533,3.64µm
clknet_1_0__leaf_net175,3.64µm
net240,3.54µm
net340,3.54µm
net552,3.54µm
net669,3.54µm
net696,3.54µm
net716,3.54µm
net1060,3.54µm
clknet_1_0__leaf_net496,3.54µm
net44,3.52µm
net1051,3.52µm
net512,3.43µm
net647,3.42µm
net782,3.42µm
net40,3.405µm
net1073,3.4µm
net67,3.31µm
net432,3.2µm
net679,3.15µm
net1058,3.1µm
net139,3.08µm
net241,3.08µm
net300,3.08µm
net301,3.08µm
net526,3.08µm
net587,3.08µm
net620,3.08µm
net297,2.99µm
net515,2.98µm
net298,2.96µm
net632,2.96µm
net412,2.865µm
net1074,2.84µm
net681,2.74µm
net269,2.72µm
net666,2.625µm
net223,2.62µm
net276,2.62µm
net287,2.62µm
net717,2.62µm
net783,2.62µm
net1082,2.62µm
net131,2.52µm
net270,2.5µm
net50,2.5µm
net715,2.5µm
net133,2.5µm
net1091,2.5µm
net120,2.38µm
net671,2.38µm
net725,2.38µm
net727,2.38µm
net452,2.3µm
net849,2.18µm
net196,2.16µm
net1056,2.16µm
net232,2.16µm
net249,2.16µm
net296,2.16µm
net335,2.16µm
net358,2.16µm
net475,2.16µm
net566,2.16µm
net582,2.16µm
net637,2.16µm
net66,2.16µm
net1048,2.16µm
net1055,2.16µm
net1093,2.16µm
net242,2.06µm
net250,2.04µm
net379,2.04µm
net397,2.04µm
net754,2.015µm
net219,1.84µm
net461,1.84µm
net522,1.84µm
clknet_1_1__leaf_net374,1.84µm
net1087,1.84µm
net1059,1.82µm
net514,1.75µm
net394,1.725µm
net227,1.72µm
net490,1.7µm
net602,1.7µm
net635,1.7µm
net636,1.7µm
clknet_1_0__leaf_net356,1.7µm
net583,1.575µm
net1046,1.48µm
net400,1.38µm
net413,1.38µm
net194,1.36µm
net502,1.36µm
net503,1.36µm
net639,1.36µm
net197,1.26µm
net471,1.02µm
net688,1.02µm
net559,0.8µm
net307,0.69µm
net439,0.46µm
net1063,0.46µm
clknet_1_0__leaf_net130,0.46µm
