net,length_um
clknet_0_net570,15.02µm
clknet_1_1__leaf_net269,15µm
net641,14.94µm
net524,14.88µm
net981,14.8µm
clknet_0_net987,14.68µm
net695,14.56µm
net1087,14.48µm
net308,14.42µm
clknet_1_1__leaf_net308,14.42µm
clknet_0_net502,14.42µm
net535,14.36µm
net798,14.32µm
clknet_1_1__leaf_net176,14.3µm
net613,14.26µm
net676,14.26µm
clknet_1_1__leaf_net389,14.22µm
net550,14.15µm
in38,14.12µm
net713,14.1µm
net192,14.04µm
net678,14.03µm
in19,13.98µm
net298,13.88µm
net125,13.87µm
net926,13.86µm
net609,13.84µm
clknet_1_0__leaf_net312,13.84µm
clknet_1_1__leaf_net249,13.82µm
net445,13.78µm
net541,13.76µm
net598,13.76µm
net671,13.74µm
net506,13.63µm
net303,13.54µm
in11,13.52µm
net565,13.52µm
net586,13.48µm
net491,13.47µm
net612,13.42µm
net893,13.38µm
clknet_1_1__leaf_net1069,13.38µm
net602,13.32µm
net1069,13.3µm
clknet_0_net313,13.24µm
net542,13.22µm
net521,13.125µm
net404,13.08µm
net19,13.06µm
net183,13.04µm
clknet_0_net372,13.04µm
net65,12.88µm
net229,12.85µm
clknet_1_0__leaf_net538,12.78µm
net687,12.76µm
net69,12.74µm
clknet_1_1__leaf_net207,12.72µm
clknet_1_0__leaf_net503,12.66µm
clknet_0_net556,12.64µm
net630,12.62µm
net189,12.54µm
net150,12.48µm
net376,12.48µm
net1084,12.48µm
net876,12.44µm
net186,12.42µm
clknet_0_net250,12.42µm
in44,12.4µm
clknet_0_net501,12.38µm
net754,12.36µm
net675,12.35µm
clknet_1_1__leaf_net892,12.27µm
clknet_1_0__leaf_net266,12.24µm
net293,12.16µm
net396,12.08µm
net643,12.06µm
net545,12µm
net590,11.98µm
clknet_1_0__leaf_net304,11.96µm
clknet_0_net893,11.92µm
net166,11.88µm
net261,11.84µm
in50,11.78µm
net416,11.74µm
out36,11.61µm
net637,11.58µm
net813,11.58µm
net898,11.58µm
in40,11.48µm
clknet_1_0__leaf_net198,11.46µm
net322,11.42µm
net484,11.38µm
clknet_1_1__leaf_net376,11.38µm
clknet_1_1__leaf_net583,11.38µm
net375,11.36µm
clknet_1_1__leaf_net813,11.36µm
in34,11.355µm
net606,11.34µm
clknet_1_1__leaf_net299,11.34µm
net238,11.24µm
net826,11.24µm
net196,11.2µm
net380,11.2µm
clknet_1_0__leaf_net585,11.2µm
net702,11.185µm
in42,11.14µm
net615,11.12µm
in21,11.02µm
in49,11.02µm
net154,10.9µm
net795,10.86µm
net1089,10.86µm
net417,10.82µm
net232,10.78µm
net236,10.78µm
net677,10.78µm
clknet_1_0__leaf_net583,10.78µm
in1,10.76µm
net32,10.73µm
net382,10.66µm
in51,10.56µm
net645,10.535µm
clknet_1_0__leaf_net461,10.46µm
net72,10.395µm
net1076,10.32µm
in36,10.22µm
clknet_1_0__leaf_net496,10.2µm
in41,10.1µm
net870,10.02µm
net139,9.98µm
net397,9.94µm
net440,9.9µm
out0,9.89µm
net748,9.82µm
net137,9.78µm
net988,9.78µm
in46,9.76µm
net638,9.74µm
clknet_1_0__leaf_net512,9.74µm
net468,9.7µm
in15,9.64µm
in4,9.64µm
net204,9.64µm
net502,9.58µm
clknet_1_0__leaf_net202,9.58µm
net430,9.54µm
clknet_1_1__leaf_net505,9.54µm
net177,9.48µm
net320,9.48µm
in17,9.4µm
in24,9.4µm
in39,9.4µm
net665,9.36µm
clknet_1_0__leaf_net501,9.3µm
clknet_1_1__leaf_net548,9.28µm
clknet_1_1__leaf_net893,9.18µm
net459,9.08µm
out20,9.06µm
out6,9.06µm
net321,8.98µm
net605,8.98µm
net511,8.94µm
clknet_1_1__leaf_net199,8.9µm
net56,8.88µm
net325,8.86µm
net625,8.86µm
net960,8.86µm
net572,8.85µm
in0,8.84µm
in23,8.84µm
net24,8.78µm
net288,8.74µm
in14,8.72µm
in2,8.72µm
in22,8.72µm
in25,8.72µm
in27,8.72µm
in28,8.72µm
in29,8.72µm
in30,8.72µm
in32,8.72µm
in35,8.72µm
in45,8.72µm
in47,8.72µm
in48,8.72µm
in9,8.72µm
net216,8.72µm
out18,8.72µm
out19,8.72µm
out37,8.72µm
net1068,8.68µm
net479,8.6µm
clknet_0_net960,8.6µm
net350,8.565µm
net482,8.56µm
clknet_1_1__leaf_net609,8.56µm
out29,8.5µm
out39,8.5µm
clknet_1_1__leaf_net312,8.5µm
net406,8.48µm
net294,8.44µm
net443,8.44µm
net569,8.44µm
net578,8.44µm
net616,8.44µm
net64,8.42µm
in5,8.39µm
in13,8.38µm
net709,8.36µm
net423,8.34µm
net710,8.22µm
clknet_1_0__leaf_net552,8.16µm
net142,8.145µm
in37,8.05µm
net636,7.98µm
net1079,7.98µm
clknet_1_0__leaf_net505,7.93µm
clknet_1_1__leaf_net450,7.92µm
net551,7.905µm
net426,7.88µm
net653,7.82µm
net681,7.82µm
net265,7.79µm
net155,7.78µm
in3,7.71µm
net905,7.71µm
net460,7.64µm
net415,7.58µm
clknet_1_1__leaf_net447,7.56µm
net140,7.52µm
net266,7.52µm
net604,7.48µm
net576,7.44µm
net518,7.325µm
net1090,7.32µm
net745,7.28µm
in31,7.25µm
net756,7.23µm
net549,7.22µm
net692,7.21µm
net589,7.145µm
net536,7.14µm
clknet_1_1__leaf_net653,7.14µm
clknet_1_0__leaf_net265,7.14µm
clknet_1_1__leaf_net175,7.14µm
in43,7.11µm
out23,7.11µm
net580,7.1µm
clknet_1_0__leaf_net376,7.06µm
net352,7µm
net717,6.99µm
clknet_1_0__leaf_net815,6.99µm
net34,6.96µm
net408,6.925µm
net492,6.84µm
net451,6.8µm
net130,6.78µm
in6,6.77µm
net411,6.76µm
net184,6.73µm
net914,6.72µm
clknet_1_1__leaf_net529,6.72µm
net402,6.705µm
in8,6.69µm
out25,6.65µm
net48,6.6µm
clknet_1_1__leaf_net494,6.6µm
net644,6.55µm
clknet_1_0__leaf_net199,6.5µm
net433,6.48µm
net246,6.465µm
clknet_1_1__leaf_net501,6.46µm
net729,6.44µm
net646,6.4µm
in7,6.38µm
net389,6.38µm
net568,6.38µm
net508,6.37µm
net346,6.285µm
clknet_1_1__leaf_net503,6.26µm
clknet_1_1__leaf_net187,6.26µm
net318,6.235µm
net231,6.18µm
net296,6.18µm
net431,6.14µm
net617,6.14µm
net622,6.14µm
in10,6.11µm
in20,6.11µm
out9,6.09µm
net683,6.06µm
net850,6.06µm
clknet_1_1__leaf_net180,6.06µm
clknet_1_0__leaf_net248,6.02µm
in16,5.99µm
in33,5.97µm
out38,5.97µm
net765,5.92µm
net705,5.85µm
net942,5.8µm
out44,5.75µm
out50,5.75µm
net159,5.72µm
net554,5.68µm
net659,5.68µm
in12,5.65µm
net534,5.62µm
in18,5.58µm
net341,5.56µm
net358,5.56µm
net273,5.52µm
net393,5.52µm
net510,5.49µm
net300,5.4µm
net161,5.38µm
net409,5.345µm
net649,5.34µm
in26,5.31µm
out13,5.29µm
out43,5.29µm
net143,5.26µm
net571,5.26µm
net117,5.22µm
net640,5.22µm
net1083,5.22µm
net499,5.14µm
net736,5.14µm
clknet_1_1__leaf_net463,5.14µm
clknet_1_1__leaf_net459,5.12µm
net447,5.1µm
net719,5.1µm
out16,5.07µm
out22,5.07µm
out30,5.07µm
out33,5.07µm
out45,5.07µm
out47,5.07µm
out51,5.07µm
net815,5.04µm
net309,5.02µm
net690,5.02µm
net863,5.02µm
net461,5µm
clknet_1_1__leaf_net538,4.92µm
clknet_1_0__leaf_net620,4.92µm
net225,4.885µm
net160,4.88µm
net1072,4.82µm
net353,4.8µm
net367,4.8µm
net700,4.8µm
net582,4.765µm
net520,4.76µm
net632,4.76µm
net670,4.76µm
clknet_1_1__leaf_net297,4.76µm
clknet_1_0__leaf_net629,4.76µm
out10,4.73µm
out26,4.73µm
out27,4.73µm
out7,4.73µm
net421,4.68µm
net59,4.68µm
net1071,4.68µm
out11,4.61µm
out24,4.61µm
out41,4.61µm
net1085,4.54µm
net80,4.46µm
net77,4.425µm
net381,4.42µm
net470,4.42µm
net1075,4.42µm
clknet_1_0__leaf_net193,4.42µm
net658,4.42µm
out1,4.39µm
out21,4.39µm
out28,4.39µm
out31,4.39µm
out32,4.39µm
out42,4.39µm
out46,4.39µm
out48,4.39µm
out49,4.39µm
out5,4.39µm
out8,4.39µm
net650,4.385µm
net126,4.34µm
net721,4.315µm
out2,4.27µm
clknet_1_0__leaf_net490,4.2µm
clknet_1_1__leaf_net198,4.2µm
net1073,4.14µm
net370,4.08µm
net253,4.02µm
net425,3.985µm
clknet_1_0__leaf_net447,3.98µm
net595,3.965µm
out12,3.93µm
out3,3.93µm
out35,3.93µm
out4,3.93µm
net486,3.88µm
net1078,3.88µm
clknet_1_1__leaf_net265,3.88µm
net124,3.78µm
net247,3.78µm
net1070,3.78µm
clknet_1_1__leaf_net629,3.78µm
net611,3.66µm
net865,3.66µm
net240,3.64µm
net365,3.625µm
net686,3.56µm
net628,3.42µm
net437,3.32µm
net366,3.3µm
net530,3.245µm
net277,3.22µm
net284,3.22µm
net368,3.22µm
net374,3.22µm
net588,3.22µm
net608,3.22µm
clknet_1_0__leaf_net450,3.2µm
net577,3.1µm
net146,3.08µm
net163,3.08µm
net170,3.08µm
net264,3.08µm
net328,3.08µm
net399,3.08µm
net412,3.06µm
net326,3.03µm
net74,2.96µm
clknet_1_0__leaf_net206,2.96µm
net373,2.86µm
net427,2.84µm
net619,2.76µm
clknet_1_0__leaf_net249,2.76µm
net495,2.74µm
net567,2.74µm
net662,2.67µm
net185,2.64µm
net319,2.62µm
net227,2.52µm
net272,2.5µm
net394,2.5µm
net457,2.5µm
clknet_1_0__leaf_net269,2.5µm
net195,2.38µm
net49,2.38µm
net75,2.38µm
net477,2.28µm
clknet_1_0__leaf_net548,2.28µm
net327,2.16µm
net424,2.16µm
net478,2.16µm
net656,2.16µm
net226,2.145µm
net345,2.04µm
net52,2.04µm
net1074,2.04µm
net1077,2.04µm
net1088,2.04µm
net429,1.94µm
net33,1.84µm
net475,1.84µm
net560,1.82µm
net718,1.82µm
net1080,1.82µm
net149,1.7µm
net539,1.7µm
net579,1.7µm
net663,1.7µm
net714,1.7µm
net544,1.48µm
net269,1.38µm
net435,1.38µm
net537,1.38µm
net661,1.38µm
net200,1.15µm
net496,0.92µm
net891,0.8µm
net202,0.46µm
